96,97,60,11,99760821,1.477387538E9,25/10/2016,12:55:38,31.8839083,54.34472,15.0,40,B,8,21.097105
97,98,60,11,99761842,1.477387688E9,25/10/2016,12:58:08,31.8867916,54.3541833,17.0,43,B,11,26.861681
98,99,60,11,99762640,1.477387807E9,25/10/2016,13:00:07,31.8871983,54.35775,3.0,44,B,12,7.410359
99,100,60,11,99763394,1.477387913E9,25/10/2016,13:01:53,31.8878433,54.3642566,7.0,46,B,14,88.73527
100,101,60,11,99764013,1.477387997E9,25/10/2016,13:03:17,31.88949,54.365305,4.0,47,B,15,11.496184
101,102,60,11,99764861,1.47738811E9,25/10/2016,13:05:10,31.8937116,54.3681633,5.0,48,B,16,30.862564
102,103,60,11,99766135,1.477388296E9,25/10/2016,13:08:16,31.8967666,54.3700466,12.0,49,B,17,24.615244
103,104,60,11,99766754,1.477388388E9,25/10/2016,13:09:48,31.8990366,54.371645,5.0,50,B,18,65.58916
104,105,60,11,99767587,1.477388509E9,25/10/2016,13:11:49,31.9051466,54.3757533,8.0,52,B,20,24.004246
105,106,60,11,99768275,1.477388615E9,25/10/2016,13:13:35,31.9084166,54.3780083,6.0,53,B,21,12.481672
106,107,60,11,99768937,1.477388719E9,25/10/2016,13:15:19,31.9139266,54.381835,17.0,55,B,23,63.97901
107,108,60,11,99769819,1.477388839E9,25/10/2016,13:17:19,31.918295,54.3844133,6.0,1,B,24,25.829933
108,109,60,11,99815216,1.477395357E9,25/10/2016,15:05:57,31.8639816,54.3310466,0.0,8,B,1,12.879907
109,110,60,11,99818256,1.47739583E9,25/10/2016,15:13:50,31.8741883,54.32897,28.0,36,B,4,70.20061
110,111,60,11,99818552,1.477395875E9,25/10/2016,15:14:35,31.87611,54.3320483,5.0,37,B,5,22.737577
111,112,60,11,99819300,1.477395996E9,25/10/2016,15:16:36,31.8791,54.3360216,9.0,38,B,6,15.498968
112,113,60,11,99820239,1.477396133E9,25/10/2016,15:18:53,31.8839583,54.3443716,5.0,40,B,8,12.359371
113,114,60,11,99820865,1.477396224E9,25/10/2016,15:20:24,31.8851183,54.3480466,9.0,41,B,9,70.38678
114,115,60,11,99821274,1.477396284E9,25/10/2016,15:21:24,31.8862533,54.3517483,18.0,42,B,10,58.57122
115,116,60,11,99821705,1.477396344E9,25/10/2016,15:22:24,31.8868416,54.354395,12.0,43,B,11,11.124665
116,117,60,11,99822664,1.477396487E9,25/10/2016,15:24:47,31.8878316,54.36294,7.0,46,B,14,37.204967
117,118,60,11,99823016,1.477396537E9,25/10/2016,15:25:37,31.8887966,54.36462,20.0,47,B,15,90.42306
118,119,60,11,99823819,1.477396657E9,25/10/2016,15:27:37,31.8940016,54.3681866,24.0,48,B,16,60.244324
119,120,60,11,99824179,1.477396717E9,25/10/2016,15:28:37,31.8965866,54.369975,13.0,49,B,17,5.583423
120,121,60,11,99825163,1.477396861E9,25/10/2016,15:31:01,31.9057316,54.3761166,41.0,52,B,20,52.139687
121,122,60,11,99825541,1.477396921E9,25/10/2016,15:32:01,31.9085966,54.3781083,7.0,53,B,21,12.067876
122,123,60,11,99825968,1.477396982E9,25/10/2016,15:33:02,31.9108883,54.37963,1.0,54,B,22,9.207523
