196,197,,11,,,,,,,,,B,,,65.0,99910127.0,1477409482.0,10/25/2016,19:01:22,31.905366600000004,54.3759916,5.0,52.0,20.0,10.032065
197,198,,11,,,,,,,,,B,,,65.0,99910457.0,1477409528.0,10/25/2016,19:02:08,31.9082,54.3778066,25.0,53.0,21.0,42.950108
198,199,,11,,,,,,,,,B,,,65.0,99910918.0,1477409588.0,10/25/2016,19:03:08,31.9106,54.3793833,24.0,54.0,22.0,43.251762
199,200,,11,,,,,,,,,B,,,65.0,99911329.0,1477409648.0,10/25/2016,19:04:08,31.913171600000002,54.381130000000006,26.0,55.0,23.0,44.30948
200,201,,11,,,,,,,,,B,,,65.0,99912959.0,1477409880.0,10/25/2016,19:08:00,31.9181966,54.38425329999999,0.0,1.0,24.0,17.57108
201,202,,11,,,,,,,,,B,,,65.0,99927955.0,1477412096.0,10/25/2016,19:44:56,31.863888300000003,54.33106,1.0,8.0,1.0,2.4753711
202,203,,11,,,,,,,,,B,,,65.0,99929086.0,1477412269.0,10/25/2016,19:47:49,31.874163300000003,54.3288833,25.0,36.0,4.0,73.23380999999999
203,204,,11,,,,,,,,,B,,,65.0,99929687.0,1477412358.0,10/25/2016,19:49:18,31.8785783,54.335319999999996,34.0,38.0,6.0,99.55176
204,205,,11,,,,,,,,,B,,,65.0,99930753.0,1477412505.0,10/25/2016,19:51:45,31.884043300000002,54.345003299999995,18.0,40.0,8.0,48.693287
205,206,,11,,,,,,,,,B,,,65.0,99931008.0,1477412553.0,10/25/2016,19:52:33,31.885005,54.3481166,17.0,41.0,9.0,70.94773
206,207,,11,,,,,,,,,B,,,65.0,99931400.0,1477412613.0,10/25/2016,19:53:33,31.886048300000002,54.352261600000006,6.0,42.0,10.0,95.349434
207,208,,11,,,,,,,,,B,,,65.0,99931712.0,1477412659.0,10/25/2016,19:54:19,31.886888300000003,54.3551666,10.0,43.0,11.0,67.86854
208,209,,11,,,,,,,,,B,,,65.0,99932727.0,1477412807.0,10/25/2016,19:56:47,31.8872016,54.3577416,7.0,44.0,12.0,6.542713
209,210,,11,,,,,,,,,B,,,65.0,99933191.0,1477412878.0,10/25/2016,19:57:58,31.887468300000002,54.3604483,11.0,45.0,13.0,77.91409
210,211,,11,,,,,,,,,B,,,65.0,99933606.0,1477412938.0,10/25/2016,19:58:58,31.8878966,54.3641566,22.0,46.0,14.0,80.245735
211,212,,11,,,,,,,,,B,,,65.0,99934278.0,1477413045.0,10/25/2016,20:00:45,31.889613300000004,54.3652483,2.0,47.0,15.0,18.941233
212,213,,11,,,,,,,,,B,,,65.0,99934974.0,1477413147.0,10/25/2016,20:02:27,31.893590000000003,54.36793829999999,9.0,48.0,16.0,10.8671255
213,214,,11,,,,,,,,,B,,,65.0,99935776.0,1477413262.0,10/25/2016,20:04:22,31.896381599999998,54.369853299999995,6.0,49.0,17.0,23.615713
214,215,,11,,,,,,,,,B,,,65.0,99936416.0,1477413358.0,10/25/2016,20:05:58,31.8995,54.371930000000006,5.0,50.0,18.0,11.501638
215,216,,11,,,,,,,,,B,,,65.0,99936837.0,1477413418.0,10/25/2016,20:06:58,31.902751600000002,54.374140000000004,23.0,51.0,19.0,25.17172
216,217,,11,,,,,,,,,B,,,65.0,99938170.0,1477413619.0,10/25/2016,20:10:19,31.9133466,54.3813483,5.0,55.0,23.0,16.03727
217,218,,11,,,,,,,,,B,,,65.0,99939260.0,1477413781.0,10/25/2016,20:13:01,31.918333299999997,54.38425,1.0,1.0,24.0,10.245555
